Date,AAPL,BA,CVX,JNJ,MCD,MMM,MRK,NIKE,PFE
05.12.1983,0.071402,3.108051,2.001688,1.094873,1.357969,3.526124,0.804832,0.171293,0.458869
06.12.1983,0.071840,3.082294,1.987491,1.088317,1.365042,3.531336,0.810255,0.171293,0.470022
07.12.1983,0.073592,3.168151,1.959098,1.081761,1.374471,3.567793,0.813508,0.169853,0.474802
08.12.1983,0.075344,3.168151,1.944903,1.055537,1.348538,3.531336,0.807001,0.169853,0.470022
09.12.1983,0.075782,3.133810,1.966198,1.055537,1.353253,3.510499,0.802662,0.169853,0.466836
12.12.1983,0.075344,3.150981,1.987491,1.052258,1.348538,3.573002,0.802662,0.168414,0.462056
13.12.1983,0.078848,3.142395,1.980394,1.039146,1.350896,3.583420,0.797239,0.175611,0.454089
14.12.1983,0.081915,3.133810,1.966198,1.035868,1.341465,3.541749,0.791815,0.172732,0.441343
15.12.1983,0.085419,3.082294,1.952001,1.029312,1.310817,3.541749,0.785307,0.174171,0.439749
16.12.1983,0.086733,3.082294,1.944903,1.035868,1.322605,3.531336,0.785307,0.169853,0.454089
19.12.1983,0.084105,3.159566,1.895216,1.062093,1.329679,3.515707,0.796154,0.169853,0.457276
20.12.1983,0.081915,3.168151,1.824233,1.078483,1.313174,3.500084,0.793984,0.168414,0.454089
21.12.1983,0.084981,3.150981,1.902314,1.075205,1.329679,3.541749,0.791815,0.171293,0.455683
22.12.1983,0.086733,3.099465,1.902314,1.068649,1.343824,3.463625,0.787476,0.169853,0.450902
23.12.1983,0.086295,3.099465,1.909412,1.062093,1.327320,3.447998,0.769037,0.172732,0.449309
27.12.1983,0.086733,3.116637,1.937803,1.071927,1.343824,3.500084,0.783138,0.172732,0.450902
28.12.1983,0.087609,3.073709,1.980394,1.052258,1.334393,3.474039,0.783138,0.171293,0.452496
29.12.1983,0.085419,3.039364,1.959098,1.068649,1.332035,3.437583,0.782053,0.169853,0.462056
30.12.1983,0.085419,3.005021,1.966198,1.071927,1.329679,3.437583,0.784223,0.166975,0.455683
03.01.1984,0.089800,3.022195,1.937803,1.071927,1.313174,3.437583,0.784223,0.171293,0.460462
04.01.1984,0.097685,3.150981,1.980394,1.101430,1.336750,3.505294,0.783138,0.177050,0.473209
05.01.1984,0.098999,3.279766,1.973296,1.111264,1.362684,3.536542,0.793984,0.182808,0.493922
06.01.1984,0.097247,3.271181,1.980394,1.101430,1.362684,3.526124,0.790731,0.188565,0.484362
09.01.1984,0.091990,3.279766,1.980394,1.091595,1.322605,3.494874,0.782053,0.187126,0.471616
10.01.1984,0.096809,3.262595,1.994590,1.062093,1.294314,3.479250,0.773375,0.177050,0.455683
11.01.1984,0.098123,3.236837,1.994590,1.058815,1.306102,3.447998,0.766868,0.171293,0.458869
12.01.1984,0.097685,3.254009,2.008787,1.055537,1.289598,3.437583,0.772291,0.166975,0.458869
13.01.1984,0.095495,3.228252,2.022983,1.052258,1.282527,3.437583,0.775545,0.168414,0.458869
16.01.1984,0.097685,3.185324,2.001688,1.042425,1.282527,3.385497,0.778799,0.172732,0.458869
17.01.1984,0.100313,3.348451,1.987491,1.071927,1.296671,3.380291,0.779884,0.172732,0.468429
18.01.1984,0.100751,3.417141,1.952001,1.071927,1.299029,3.343829,0.783138,0.172732,0.474802
19.01.1984,0.101627,3.399968,2.001688,1.071927,1.301388,3.317790,0.782053,0.172732,0.471616
20.01.1984,0.100313,3.339866,2.037179,1.085040,1.296671,3.312580,0.779884,0.169853,0.481175
23.01.1984,0.101189,3.288352,2.037179,1.065371,1.306102,3.270911,0.767952,0.169853,0.477989
24.01.1984,0.095495,3.271181,2.008787,1.045703,1.320299,3.281330,0.770121,0.168414,0.473209
25.01.1984,0.094618,3.219666,2.030081,1.035868,1.310835,3.234450,0.772291,0.166975,0.468429
26.01.1984,0.096809,3.142395,2.022983,1.022756,1.291905,3.229242,0.776630,0.168414,0.463027
27.01.1984,0.091552,3.168151,2.015885,1.003087,1.284806,3.177158,0.776630,0.168414,0.459812
30.01.1984,0.086733,3.125221,2.051376,0.993253,1.275342,3.171951,0.772291,0.164095,0.458204
31.01.1984,0.086733,3.056538,2.079767,1.006366,1.272976,3.229242,0.766868,0.162656,0.454989
01.02.1984,0.086295,3.039364,2.065572,1.009644,1.265878,3.208410,0.759275,0.158338,0.459812
02.02.1984,0.087171,2.953506,2.108162,1.032590,1.282440,3.260494,0.775545,0.154019,0.488751
03.02.1984,0.085857,2.910578,2.072670,1.029312,1.277708,3.260494,0.791815,0.154019,0.485535
06.02.1984,0.081477,2.908847,1.987491,1.022756,1.246948,3.213617,0.789646,0.149701,0.474281
07.02.1984,0.084543,3.047364,1.973296,1.006366,1.251681,3.296953,0.796154,0.145383,0.477497
08.02.1984,0.081477,2.917505,1.930707,0.989976,1.246948,3.218827,0.765783,0.136746,0.475889
09.02.1984,0.082791,2.917505,1.916510,0.983420,1.220921,3.208410,0.765783,0.138186,0.477497
10.02.1984,0.085419,2.865561,1.923609,0.973585,1.211456,3.208410,0.765783,0.138186,0.479105
13.02.1984,0.084981,2.839588,1.930707,0.967029,1.201993,3.177158,0.767952,0.135307,0.479105
14.02.1984,0.089800,2.900190,1.944903,0.976863,1.225653,3.182368,0.787476,0.149701,0.482320
15.02.1984,0.088047,2.952133,1.952001,0.970307,1.232751,3.197992,0.798324,0.152580,0.480712
16.02.1984,0.088923,3.004076,1.973296,0.950639,1.244582,3.192784,0.793984,0.146822,0.474281
17.02.1984,0.087609,2.978104,2.037179,0.928178,1.249315,3.165395,0.790731,0.146822,0.458204
21.02.1984,0.091552,2.934818,2.051376,0.908359,1.239849,3.117993,0.787476,0.142504,0.450165
22.02.1984,0.095933,2.908847,2.051376,0.924875,1.230386,3.081125,0.780968,0.141064,0.458204
23.02.1984,0.094181,2.908847,2.072670,0.931481,1.225653,3.107460,0.783138,0.138186,0.461419
24.02.1984,0.095057,3.038706,2.079767,0.957906,1.235117,3.233865,0.790731,0.135307,0.482320
27.02.1984,0.094618,3.012735,2.157849,0.964512,1.220921,3.196997,0.812424,0.138186,0.488751
28.02.1984,0.089362,2.986761,2.129454,0.931481,1.206725,3.160129,0.805916,0.132428,0.475889
29.02.1984,0.091990,2.986761,2.101062,0.947996,1.216189,3.175930,0.816763,0.132428,0.480712
01.03.1984,0.094618,2.978104,2.044277,0.947996,1.232751,3.202265,0.820043,0.133868,0.480712
02.03.1984,0.095495,2.952133,2.030081,0.918268,1.249315,3.254933,0.839724,0.135307,0.495182
05.03.1984,0.093742,2.891531,2.030081,0.931481,1.251681,3.233865,0.830977,0.133868,0.487143
06.03.1984,0.090238,2.848246,1.937803,0.938087,1.249315,3.223332,0.804736,0.136746,0.480712
07.03.1984,0.092866,2.787647,1.923609,0.934784,1.239849,3.181198,0.803642,0.130988,0.498397
08.03.1984,0.094181,2.761672,1.944903,0.928178,1.242216,3.160129,0.809108,0.133868,0.485535
09.03.1984,0.092428,2.718386,1.959098,0.911662,1.230386,3.149597,0.805829,0.133868,0.488751
12.03.1984,0.095933,2.787647,1.959098,0.918268,1.244582,3.165395,0.793801,0.135307,0.496790
13.03.1984,0.094618,2.701074,1.952001,0.905056,1.249315,3.212797,0.815669,0.135307,0.498397
14.03.1984,0.093304,2.640471,1.930707,0.908359,1.246948,3.191731,0.814576,0.136746,0.495182
15.03.1984,0.093742,2.683758,1.959098,0.924875,1.244582,3.160129,0.815669,0.138186,0.495182
16.03.1984,0.093304,2.709729,1.959098,0.924875,1.270609,3.270733,0.820043,0.138186,0.496790
19.03.1984,0.091990,2.796303,1.923609,0.914965,1.261145,3.212797,0.811296,0.138186,0.471066
20.03.1984,0.091114,2.753014,1.952001,0.914965,1.270609,3.202265,0.811296,0.135307,0.456597
21.03.1984,0.091114,2.753014,1.952001,0.905056,1.263511,3.175930,0.804736,0.135307,0.461419
22.03.1984,0.089362,2.631814,1.916510,0.891843,1.249315,3.128527,0.800362,0.132428,0.448558
23.03.1984,0.089362,2.493296,1.923609,0.888540,1.261145,3.112728,0.797082,0.132428,0.451773
26.03.1984,0.090238,2.519269,1.959098,0.885237,1.270609,3.081125,0.803642,0.130988,0.443734
27.03.1984,0.087609,2.562555,1.987491,0.911662,1.275342,3.123263,0.806922,0.130988,0.443734
28.03.1984,0.089362,2.657787,2.037179,0.924875,1.296637,3.139063,0.822230,0.133868,0.443734
29.03.1984,0.088923,2.657787,2.065572,0.918268,1.291905,3.107460,0.815669,0.132428,0.442127
30.03.1984,0.086733,2.640471,2.122357,0.924875,1.299003,3.065326,0.823324,0.132428,0.437303
02.04.1984,0.087171,2.614499,2.122357,0.931481,1.291905,2.981056,0.815669,0.130988,0.435696
03.04.1984,0.087609,2.562555,2.129454,0.944693,1.280074,2.996855,0.830977,0.128109,0.446950
04.04.1984,0.085857,2.579870,2.101062,0.941390,1.249315,2.996855,0.824416,0.126670,0.443734
05.04.1984,0.084543,2.519269,2.072670,0.934784,1.225653,2.944188,0.810203,0.116594,0.424442
06.04.1984,0.082353,2.519269,2.079767,0.941390,1.225653,2.944188,0.811296,0.115155,0.424442
09.04.1984,0.082353,2.588527,2.101062,0.934784,1.230386,3.038991,0.817856,0.115155,0.437303
10.04.1984,0.086733,2.605841,2.122357,0.951299,1.239849,3.038991,0.820043,0.113715,0.432480
11.04.1984,0.085857,2.605841,2.122357,0.947996,1.218555,2.996855,0.815669,0.110837,0.422834
12.04.1984,0.090238,2.701074,2.200436,0.971118,1.228020,3.054792,0.829884,0.112276,0.438911
13.04.1984,0.090238,2.657787,2.214635,0.981028,1.256413,3.017923,0.834257,0.115155,0.445342
16.04.1984,0.091990,2.675101,2.250124,1.007453,1.268244,3.070593,0.844098,0.115155,0.450165
17.04.1984,0.096371,2.649129,2.271420,1.014059,1.261145,3.065326,0.848471,0.115155,0.440519
18.04.1984,0.098123,2.614499,2.235927,0.987634,1.246948,3.033724,0.845192,0.113715,0.432480
19.04.1984,0.098999,2.605841,2.235927,0.981028,1.246948,3.060060,0.848471,0.116594,0.427657
23.04.1984,0.099437,2.623158,2.157849,0.944693,1.225653,3.065326,0.835350,0.116594,0.424442
24.04.1984,0.097685,2.675101,2.200436,0.951299,1.254047,3.149597,0.824416,0.115155,0.426050
25.04.1984,0.096809,2.701074,2.200436,0.964512,1.272976,3.144330,0.818949,0.116594,0.427657
26.04.1984,0.104256,2.683758,2.228830,0.981028,1.282440,3.139063,0.820043,0.116594,0.434088
27.04.1984,0.105570,2.666443,2.228830,0.977724,1.280074,3.133796,0.804736,0.115155,0.432480
30.04.1984,0.109950,2.597186,2.250124,0.987634,1.272976,3.186463,0.804736,0.115155,0.432480
01.05.1984,0.116521,2.649129,2.228830,0.984330,1.277708,3.249665,0.805829,0.116594,0.438911
02.05.1984,0.115644,2.649129,2.172044,0.984330,1.287173,3.244401,0.798175,0.120913,0.446950
03.05.1984,0.110826,2.692415,2.193339,0.994240,1.287173,3.239132,0.795989,0.120913,0.448558
04.05.1984,0.105570,2.657787,2.184688,0.967815,1.263511,3.181198,0.787241,0.119473,0.437303
07.05.1984,0.109074,2.734671,2.206318,0.971118,1.270609,3.207532,0.785055,0.120913,0.434088
08.05.1984,0.115206,2.734671,2.249579,0.981028,1.277708,3.286534,0.794895,0.120913,0.434088
09.05.1984,0.116082,2.743406,2.235158,0.981028,1.282440,3.233865,0.787241,0.122352,0.432480
10.05.1984,0.116082,2.743406,2.271208,0.971118,1.277708,3.223332,0.795989,0.128109,0.429265
11.05.1984,0.113016,2.717197,2.235158,0.947996,1.263511,3.191731,0.790522,0.125231,0.426050
14.05.1984,0.110826,2.647301,2.177477,0.938087,1.263511,3.191731,0.794895,0.126670,0.427089
15.05.1984,0.111702,2.629827,2.177477,0.944693,1.261145,3.186463,0.797082,0.128109,0.427089
16.05.1984,0.106884,2.664775,2.199108,0.934784,1.254047,3.186463,0.802549,0.128109,0.428713
17.05.1984,0.102065,2.664775,2.177477,0.918268,1.230386,3.160129,0.799268,0.123791,0.415721
18.05.1984,0.104256,2.717197,2.199108,0.908359,1.213822,3.139063,0.785055,0.120913,0.410850
21.05.1984,0.111702,2.725935,2.155846,0.893031,1.199626,3.111358,0.786147,0.116594,0.405978
22.05.1984,0.108198,2.717197,2.148636,0.866373,1.204359,3.127342,0.780681,0.118033,0.410850
23.05.1984,0.106008,2.673512,2.148636,0.869705,1.205119,3.153980,0.781774,0.115155,0.412473
24.05.1984,0.102941,2.647301,2.119794,0.859709,1.197988,3.153980,0.769747,0.113715,0.409226
25.05.1984,0.103379,2.656039,2.134215,0.866373,1.188481,3.122013,0.763187,0.115155,0.409226
29.05.1984,0.102941,2.621091,2.119794,0.823054,1.171842,3.116686,0.758775,0.112276,0.409226
30.05.1984,0.101627,2.647301,2.134215,0.839715,1.188481,3.127342,0.736717,0.112276,0.412473
31.05.1984,0.102941,2.725935,2.148636,0.816391,1.190857,3.191275,0.753261,0.112276,0.414098
01.06.1984,0.106446,2.760882,2.177477,0.826387,1.233643,3.217911,0.779730,0.115155,0.420593
04.06.1984,0.103817,2.813306,2.177477,0.826387,1.236019,3.239222,0.784141,0.115155,0.427089
05.06.1984,0.097685,2.856987,2.155846,0.856377,1.250282,3.228569,0.780832,0.112276,0.422217
06.06.1984,0.101627,2.856987,2.163056,0.869705,1.266920,3.260534,0.787450,0.113715,0.427089
07.06.1984,0.100751,2.944358,2.155846,0.856377,1.255036,3.260534,0.784141,0.113715,0.423841
08.06.1984,0.100313,2.988044,2.155846,0.873037,1.269297,3.260534,0.788552,0.119473,0.425465
11.06.1984,0.100313,2.918146,2.141426,0.859709,1.257412,3.217911,0.780832,0.116594,0.423841
12.06.1984,0.102065,2.970569,2.112586,0.859709,1.247905,3.217911,0.774215,0.116594,0.420593
13.06.1984,0.104256,2.935622,2.090955,0.839715,1.252658,3.196601,0.789655,0.116594,0.418969
14.06.1984,0.101189,2.918146,2.026063,0.846380,1.262166,3.185945,0.794066,0.118033,0.415721
15.06.1984,0.101627,2.909413,1.997222,0.846380,1.276428,3.180618,0.795170,0.119473,0.415721
18.06.1984,0.103817,3.005516,2.047694,0.866373,1.312083,3.260534,0.801787,0.118033,0.428713
19.06.1984,0.102941,3.005516,2.047694,0.863041,1.314459,3.287170,0.800684,0.116594,0.436832
20.06.1984,0.106008,3.031727,2.062113,0.879702,1.321590,3.340446,0.800684,0.119473,0.441704
21.06.1984,0.101627,2.988044,2.018853,0.869705,1.314459,3.372413,0.812816,0.118033,0.444952
22.06.1984,0.100313,3.005516,1.997222,0.839715,1.323967,3.377742,0.815022,0.115155,0.448200
25.06.1984,0.095495,3.049200,1.997222,0.786400,1.333475,3.372413,0.812816,0.112276,0.440080
26.06.1984,0.091114,2.996779,1.975592,0.796397,1.295444,3.297827,0.809507,0.110837,0.435209
27.06.1984,0.088485,2.970569,1.968382,0.799729,1.278805,3.249876,0.810610,0.110837,0.431960
28.06.1984,0.092428,3.049200,1.997222,0.799729,1.309706,3.265862,0.810610,0.113715,0.428713
29.06.1984,0.092866,3.057940,2.018853,0.799729,1.304951,3.287170,0.816124,0.115155,0.425465
02.07.1984,0.089800,3.049200,2.076534,0.813057,1.304951,3.249876,0.802890,0.115155,0.422217
03.07.1984,0.088485,3.136572,2.076534,0.819722,1.304951,3.212583,0.807301,0.115155,0.427089
05.07.1984,0.086733,3.127834,2.033273,0.803062,1.295444,3.212583,0.798478,0.115155,0.427089
06.07.1984,0.088047,3.145307,1.997222,0.789732,1.297820,3.212583,0.794066,0.115155,0.427089
09.07.1984,0.091990,3.223941,2.026063,0.799729,1.321590,3.260534,0.800684,0.115155,0.423841
10.07.1984,0.094181,3.215204,1.990011,0.786400,1.307328,3.271188,0.759878,0.116594,0.418969
11.07.1984,0.092866,3.119098,1.932330,0.776404,1.300197,3.260534,0.743335,0.115155,0.402730
12.07.1984,0.093304,3.084151,1.896280,0.773071,1.309706,3.228569,0.742232,0.112276,0.404354
13.07.1984,0.092428,3.101623,1.932330,0.773071,1.323967,3.196601,0.747746,0.112276,0.399482
16.07.1984,0.090238,3.075413,1.917910,0.786400,1.345361,3.265862,0.748849,0.110837,0.397859
17.07.1984,0.090238,3.145307,1.910699,0.789732,1.333475,3.255205,0.752158,0.110837,0.409226
18.07.1984,0.088923,3.136572,1.889068,0.776404,1.321590,3.212583,0.734512,0.105079,0.401106
19.07.1984,0.088923,3.127834,1.874648,0.753078,1.323967,3.207257,0.710248,0.105079,0.392987
20.07.1984,0.088923,3.127834,1.874648,0.763075,1.328721,3.201927,0.705837,0.103639,0.391363
23.07.1984,0.088047,3.040465,1.860228,0.769739,1.323967,3.175290,0.703632,0.099321,0.391363
24.07.1984,0.093304,2.970569,1.860228,0.753078,1.315184,3.164634,0.704734,0.096442,0.389739
25.07.1984,0.093742,3.057940,1.896280,0.753078,1.322344,3.223239,0.708043,0.095002,0.405978
26.07.1984,0.095495,3.127834,1.889068,0.759742,1.341440,3.297827,0.722380,0.095002,0.418518
27.07.1984,0.095057,3.250152,1.802547,0.763075,1.379630,3.255205,0.727894,0.097882,0.423441
30.07.1984,0.089362,3.241415,1.824178,0.763075,1.360535,3.217911,0.728997,0.099321,0.418518
31.07.1984,0.089362,3.276362,1.816967,0.779736,1.372470,3.217911,0.733409,0.096442,0.423441
01.08.1984,0.087609,3.354996,1.860228,0.793064,1.377243,3.271188,0.740026,0.096442,0.439853
02.08.1984,0.084543,3.424892,1.838598,0.813057,1.389177,3.361758,0.757673,0.096442,0.444777
03.08.1984,0.095933,3.617106,1.889068,0.826387,1.436916,3.468311,0.780832,0.099321,0.466113
06.08.1984,0.102503,3.615345,1.939014,0.836384,1.470332,3.484295,0.773112,0.100761,0.451342
07.08.1984,0.103817,3.632939,1.975738,0.839715,1.489427,3.558882,0.772010,0.105079,0.467754
08.08.1984,0.099875,3.544973,2.019805,0.846380,1.484654,3.478969,0.759878,0.109397,0.456266
09.08.1984,0.104256,3.606550,2.063874,0.869705,1.498975,3.569539,0.764289,0.115155,0.457907
10.08.1984,0.099875,3.588956,2.093252,0.863041,1.503749,3.553558,0.766495,0.116594,0.471037
13.08.1984,0.105132,3.641735,2.107942,0.873037,1.527618,3.537570,0.770907,0.118033,0.475961
14.08.1984,0.101189,3.641735,2.122633,0.876370,1.503749,3.484295,0.763187,0.118033,0.471037
15.08.1984,0.097685,3.571364,2.071219,0.866373,1.503749,3.468311,0.758775,0.118033,0.466113
16.08.1984,0.098561,3.659329,2.049185,0.883034,1.518070,3.537570,0.766495,0.116594,0.462831
17.08.1984,0.096371,3.650532,2.012461,0.893031,1.525230,3.542900,0.765392,0.109397,0.475961
20.08.1984,0.095933,3.685716,2.034495,0.887651,1.522845,3.557969,0.762084,0.107957,0.475961
21.08.1984,0.099875,3.756090,2.078564,0.887651,1.522845,3.606416,0.765392,0.115155,0.480884
22.08.1984,0.098123,3.738497,2.107942,0.857390,1.508522,3.541821,0.757673,0.112276,0.480884
23.08.1984,0.098561,3.720902,2.107942,0.857390,1.489427,3.568738,0.747746,0.113715,0.477602
24.08.1984,0.098561,3.773683,2.115287,0.877564,1.494201,3.595650,0.742232,0.113715,0.480884
27.08.1984,0.097685,3.782477,2.093252,0.887651,1.489427,3.568738,0.738923,0.113715,0.475961
28.08.1984,0.098999,3.773683,2.144667,0.901101,1.477493,3.579502,0.742232,0.113715,0.474319
29.08.1984,0.096371,3.782477,2.137322,0.894376,1.477493,3.547207,0.744437,0.116594,0.472679
30.08.1984,0.094618,3.782477,2.152011,0.897738,1.453624,3.536439,0.742232,0.116594,0.467754
31.08.1984,0.092866,3.764886,2.129977,0.907824,1.453624,3.552588,0.746683,0.118033,0.471037
04.09.1984,0.091990,3.676923,2.115287,0.914550,1.456011,3.514908,0.736667,0.116594,0.462831
05.09.1984,0.091990,3.650532,2.093252,0.917912,1.470332,3.509526,0.727766,0.116594,0.471037
06.09.1984,0.092866,3.685716,2.100598,0.924637,1.458398,3.520294,0.735555,0.116594,0.477602
07.09.1984,0.092866,3.764886,2.100598,0.917912,1.441689,3.412638,0.743344,0.116594,0.472679
10.09.1984,0.092428,3.747291,2.093252,0.901101,1.436916,3.391108,0.738893,0.113715,0.471037
11.09.1984,0.094181,3.782477,2.041840,0.894376,1.432141,3.380341,0.741119,0.118033,0.469396
12.09.1984,0.091552,3.826459,2.056530,0.891014,1.434528,3.374959,0.741119,0.119473,0.469396
13.09.1984,0.096371,3.896835,2.107942,0.917912,1.460784,3.439551,0.758924,0.116594,0.477602
14.09.1984,0.097685,3.932019,2.129977,0.921275,1.472719,3.471846,0.763375,0.116594,0.487449
17.09.1984,0.100313,3.923222,2.129977,0.921275,1.472719,3.434167,0.764488,0.113715,0.485808
18.09.1984,0.096809,3.923222,2.129977,0.904462,1.460784,3.380341,0.757811,0.109397,0.480884
19.09.1984,0.094618,4.019984,2.122633,0.891014,1.475106,3.391108,0.750022,0.109397,0.472679
20.09.1984,0.095057,3.984795,2.122633,0.897738,1.446464,3.391108,0.752247,0.105079,0.472679
21.09.1984,0.094181,3.932019,2.056530,0.877564,1.446464,3.321133,0.729991,0.105079,0.467754
24.09.1984,0.093304,3.852850,2.085908,0.854028,1.422594,3.348046,0.741119,0.102200,0.467754
25.09.1984,0.091552,3.835257,2.137322,0.870839,1.414240,3.326513,0.741119,0.102200,0.461189
26.09.1984,0.090238,3.826459,2.144667,0.880927,1.424981,3.299600,0.737781,0.105079,0.467754
27.09.1984,0.090238,3.747291,2.137322,0.880927,1.424981,3.304983,0.740006,0.103639,0.461189
28.09.1984,0.088047,3.791275,2.137322,0.874202,1.442883,3.256538,0.735555,0.103639,0.461189
01.10.1984,0.085857,3.747291,2.115287,0.860752,1.414240,3.261922,0.742232,0.100761,0.452983
02.10.1984,0.086733,3.729698,2.129977,0.840579,1.403499,3.240390,0.742232,0.100761,0.449701
03.10.1984,0.088047,3.650532,2.159355,0.823767,1.407079,3.256538,0.747796,0.100761,0.456266
04.10.1984,0.088923,3.712106,2.152011,0.843941,1.428561,3.272689,0.754472,0.099321,0.457907
05.10.1984,0.087171,3.747291,2.107942,0.827130,1.421401,3.283453,0.734442,0.096442,0.459548
08.10.1984,0.087171,3.659329,2.100598,0.830492,1.424981,3.304983,0.716637,0.095002,0.451342
09.10.1984,0.086295,3.650532,2.071219,0.843941,1.421401,3.326513,0.714412,0.095002,0.452983
10.10.1984,0.083667,3.676923,2.041840,0.843941,1.424981,3.348046,0.723314,0.096442,0.452983
11.10.1984,0.083229,3.668126,2.027150,0.854028,1.442883,3.380341,0.724427,0.096442,0.448060
12.10.1984,0.079725,3.844053,2.049185,0.850665,1.482266,3.385725,0.724427,0.095002,0.456266
15.10.1984,0.084105,3.879238,2.085908,0.847303,1.525230,3.444934,0.725540,0.095002,0.466113
16.10.1984,0.083667,3.932019,2.049185,0.823767,1.528811,3.423404,0.729991,0.095002,0.477602
17.10.1984,0.087171,3.923222,1.968392,0.840579,1.539552,3.418022,0.745570,0.096442,0.484167
18.10.1984,0.089800,4.072761,1.939014,0.894376,1.557454,3.552588,0.756698,0.095002,0.498938
